2018-02-01,07:26:00.117543600,158.669998169,buy,4,FGBLH8,1,BB,Market
2018-02-01,07:41:00.225169309,158.619995117,sell,4,FGBLH8,1,BB,Market
2018-02-01,07:46:04.526522630,158.570007324,buy,4,FGBLH8,1,BB,Market
2018-02-01,08:11:00.173398643,158.429992676,sell,4,FGBLH8,1,BB,Market
2018-02-01,08:16:00.054602061,158.369995117,buy,4,FGBLH8,1,BB,Market
2018-02-01,08:31:00.152390318,158.380004883,sell,4,FGBLH8,1,BB,Market
2018-02-01,08:46:00.315205958,158.399993896,buy,4,FGBLH8,1,BB,Market
2018-02-01,09:06:00.243404018,158.350006104,sell,4,FGBLH8,1,BB,Market
2018-02-01,09:16:00.155506065,158.419998169,sell,4,FGBLH8,1,BB,Market
2018-02-01,09:36:00.063359551,158.5,buy,4,FGBLH8,1,BB,Market
2018-02-01,09:41:00.070240884,158.5,sell,4,FGBLH8,1,BB,Market
2018-02-01,09:46:01.495657818,158.470001221,buy,4,FGBLH8,1,BB,Market
2018-02-01,09:51:00.030285758,158.449996948,buy,4,FGBLH8,1,BB,Market
2018-02-01,10:21:00.202626188,158.399993896,sell,4,FGBLH8,1,BB,Market
2018-02-01,10:56:01.149501406,158.449996948,buy,4,FGBLH8,1,BB,Market
2018-02-01,11:06:03.688087768,158.429992676,sell,4,FGBLH8,1,BB,Market
2018-02-01,11:11:00.354199739,158.38999939,buy,4,FGBLH8,1,BB,Market
2018-02-01,11:21:00.242714534,158.410003662,sell,4,FGBLH8,1,BB,Market
2018-02-01,12:06:00.242125024,158.339996338,sell,4,FGBLH8,1,BB,Market
2018-02-01,12:16:01.797181169,158.339996338,buy,4,FGBLH8,1,BB,Market
2018-02-01,12:36:00.181945571,158.350006104,sell,4,FGBLH8,1,BB,Market
2018-02-01,13:01:00.076051768,158.38999939,buy,4,FGBLH8,1,BB,Market
2018-02-01,13:06:00.198677760,158.36000061,buy,4,FGBLH8,1,BB,Market
