2018-02-07,09:41:33.528214565,158.800003052,buy,5,FGBLH8,2,MACD,Limit
2018-02-07,10:46:00.773521627,158.830001831,sell,5,FGBLH8,2,MACD,Limit
2018-02-07,11:21:00.519646257,158.75,buy,5,FGBLH8,2,MACD,Limit
2018-02-07,12:06:33.270509649,158.589996338,sell,5,FGBLH8,2,MACD,Limit
2018-02-07,12:36:00.134438749,158.449996948,buy,5,FGBLH8,2,MACD,Limit
2018-02-07,13:11:02.136926680,158.36000061,sell,5,FGBLH8,2,MACD,Limit
2018-02-07,14:10:59.945568810,158.350006104,buy,5,FGBLH8,2,MACD,Limit
2018-02-07,14:51:00.689750821,158.470001221,sell,5,FGBLH8,2,MACD,Limit
2018-02-07,15:11:00.113955405,158.369995117,buy,5,FGBLH8,2,MACD,Limit
2018-02-07,16:56:00.008824918,158.13999939,sell,5,FGBLH8,2,MACD,Limit
2018-02-07,17:06:02.155945983,158.130004883,buy,5,FGBLH8,2,MACD,Limit
2018-02-07,17:11:00.925739120,158.13999939,sell,5,FGBLH8,2,MACD,Market
2018-02-07,18:00:59.995202286,158.130004883,buy,5,FGBLH8,1,MACD,Market
2018-02-08,07:26:00.681893013,157.979995728,buy,5,FGBLH8,1,MACD,Limit
2018-02-08,07:51:00.964318312,158.089996338,sell,5,FGBLH8,2,MACD,Limit
2018-02-08,08:27:27.482842114,158.169998169,buy,5,FGBLH8,2,MACD,Limit
2018-02-08,09:16:55.106502319,158.050003052,sell,5,FGBLH8,2,MACD,Limit
2018-02-08,09:21:00.008973958,157.929992676,buy,5,FGBLH8,2,MACD,Limit
2018-02-08,10:01:00.960692399,157.899993896,sell,5,FGBLH8,2,MACD,Limit
2018-02-08,10:51:00.694246113,158.089996338,buy,5,FGBLH8,2,MACD,Limit
2018-02-08,12:36:00.025342034,157.850006104,sell,5,FGBLH8,2,MACD,Limit
2018-02-08,13:06:00.153103026,157.779998779,buy,5,FGBLH8,2,MACD,Limit
2018-02-08,13:11:00.010986432,157.800003052,sell,5,FGBLH8,2,MACD,Limit
2018-02-08,13:57:23.065974740,157.679992676,buy,5,FGBLH8,2,MACD,Limit
2018-02-08,14:56:00.562109234,157.309997559,sell,5,FGBLH8,2,MACD,Limit
2018-02-08,16:46:01.177886133,157.86000061,buy,5,FGBLH8,2,MACD,Limit
2018-02-08,17:26:10.193995912,158.149993896,sell,5,FGBLH8,2,MACD,Limit
2018-02-08,17:51:05.844693353,158.149993896,buy,5,FGBLH8,2,MACD,Market
2018-02-08,18:00:59.949134349,158.199996948,sell,5,FGBLH8,1,MACD,Market
2018-02-09,07:19:13.226461057,157.88999939,buy,5,FGBLH8,1,MACD,Limit
2018-02-09,07:50:00.766562169,157.929992676,sell,5,FGBLH8,2,MACD,Limit
2018-02-09,08:30:00.380075877,157.850006104,buy,5,FGBLH8,2,MACD,Limit
2018-02-09,09:05:01.945762172,157.770004272,sell,5,FGBLH8,2,MACD,Limit
2018-02-09,10:15:00.178465924,157.970001221,buy,5,FGBLH8,2,MACD,Limit
2018-02-09,11:05:07.512056465,157.899993896,sell,5,FGBLH8,2,MACD,Limit
2018-02-09,12:20:00.078114884,158.220001221,buy,5,FGBLH8,2,MACD,Limit
2018-02-09,14:20:01.823291028,158.009994507,sell,5,FGBLH8,2,MACD,Limit
2018-02-09,16:15:00.063445120,158.039993286,buy,5,FGBLH8,2,MACD,Limit
2018-02-09,17:00:24.462738485,158.13999939,sell,5,FGBLH8,2,MACD,Limit
2018-02-09,17:55:00.560772231,158.36000061,buy,5,FGBLH8,2,MACD,Market
2018-02-09,18:04:59.808612415,158.339996338,sell,5,FGBLH8,1,MACD,Market
